name	freq
bangladesh	14
reuters	13
opposition	12
leaders	11
war	9
dhaka	8
two	8
clemency	6
president	6
minister	5
attack	4
crimes	4
italian	4
saturday	4
save	4
told	4
appeals	3
committed	3
death	3
missionary	3
rejected	3
said	3
shot	3
abdul	2
anisul	2
appeal	2
asaduzzaman	2
asked	2
assailants	2
away	2
bangladeshi	2
bangladeshs	2
break	2
convicts	2
country	2
foreigners	2
hamid	2
hanged	2
hanging	2
huq	2
interior	2
islamic	2
journalist	2
khan	2
latest	2
law	2
likely	2
pakistan	2
penalties	2
police	2
